"","chapter","character","line"
"20780",45,"John Wheaton","Well, I gotta goss about something."
"20781",45,"John Wheaton","What about a few blind items that I picked up around the neighborhood?"
"20782",45,"John Wheaton","You wanna know who wears the same dumb shorts every day?"
"20783",45,"Chidi Anagonye","No, I don't."
"20784",45,"John Wheaton","It's ""Dumb Shorts Cathy""."
"20785",45,"Eleanor Shellstrop","Simone?"
"20786",45,"Eleanor Shellstrop","Uh, I have been thinking about those very good questions that you asked me."
"20787",45,"Eleanor Shellstrop","I'm sorry for the delay."
"20788",45,"Eleanor Shellstrop","The ancient scrolls I had to consult were very hard to… roll back up."
"20789",45,"Eleanor Shellstrop","Um, anyway, I thought about what you should say to Brent when he asks for your opinion of his novel."
"20790",45,"Simone Garnett","Me, too."
"20791",45,"Simone Garnett","I have a great idea."
"20792",45,"Simone Garnett","I'm gonna tell him it sucks very hard."
"20793",45,"Eleanor Shellstrop","Well, listen."
"20794",45,"Eleanor Shellstrop","You're absolutely right that Brent needs to evolve, but there may be a more subtle way to make that happen."
"20795",45,"Brent Norwalk","Hey, there they are."
"20796",45,"Brent Norwalk","Charlie's Angles."
"20797",45,"Michael","Oof."
"20798",45,"Brent Norwalk","So, did you finish the book?"
"20799",45,"Brent Norwalk","What'd you think?"
"20800",45,"Tahani Al-Jamil","Well, very interesting word choices."
"20801",45,"Tahani Al-Jamil","I've definitely never seen the word ""pants-tent"" used so many times."
"20802",45,"Brent Norwalk","Yeah."
"20803",45,"Brent Norwalk","I kinda just felt like, in that moment, that that's what the surgeon general would say."
"20804",45,"Brent Norwalk","What else?"
"20805",45,"Brent Norwalk","Let's hear some more complos."
"20806",45,"Brent Norwalk","Compliments."
"20807",45,"Brent Norwalk","For when you introduce me."
"20808",45,"Simone Garnett","Just writing a book is an amazing accomplishment."
"20809",45,"Brent Norwalk","You bet your butt it is."
"20810",45,"Brent Norwalk","The story's incredible, too."
"20811",45,"Brent Norwalk","I mean, Chip solves the mystery on page ten."
"20812",45,"Brent Norwalk","Greatest detective ever."
"20813",45,"Brent Norwalk","So, hop on up there, and just speak from the heart about how it's your favorite book ever."
"20814",45,"Simone Garnett","Actually, I have to say, um, the Scarlett Pakistan character is clearly based on Tahani, and it's not exactly flattering."
"20815",45,"Brent Norwalk","Not flattering?"
"20816",45,"Brent Norwalk","I said she's got huge ones."
"20817",45,"Brent Norwalk","Ultimate complo."
"20818",45,"Michael","Yeah, see, there… Brent, remember our conversation about making mistakes and how the most important shot is the next one?"
"20819",45,"Brent Norwalk","Hang on a second."
"20820",45,"Brent Norwalk","You guys agree with her?"
"20821",45,"Brent Norwalk","Unreal."
"20822",45,"Brent Norwalk","I didn't ask to get yelled at by the PC police."
"20823",45,"Brent Norwalk","You know… I was gonna give you 10% off the cover price."
"20824",45,"Brent Norwalk","But now you're gonna have to pay the full 65 bucks like everybody else."
"20825",45,"Michael","There's no money here."
"20826",45,"Brent Norwalk","Book event is canceled."
"20827",45,"Brent Norwalk","Because of these mean women."
"20828",45,"Michael","Oh, man."
"20829",45,"Tahani Al-Jamil","Perhaps I can convince Simone to handle this the British way: smile bravely, bury your feelings and allow a steady drizzle to slowly wash away your sadness over 50 years."
"20830",45,"Eleanor Shellstrop","F that."
"20831",45,"Eleanor Shellstrop","Simone is not the problem."
"20832",45,"Eleanor Shellstrop","Brent is."
"20833",45,"Eleanor Shellstrop","He needs to change, and walking on eggshells around him ain't gonna do the trick."
"20834",45,"Eleanor Shellstrop","We need to throw the egg right at his face."
"20835",45,"Michael","You're right."
"20836",45,"Michael","Enough is enough."
"20837",45,"Michael","He lived on Earth for almost 60 years."
"20838",45,"Michael","This experiment is more than halfway over."
"20839",45,"Michael","He's got to improve, and we can't wait forever."
"20840",45,"Michael","Janet, where is he now?"
"20841",45,"Janet","Take a wild guess."
"20842",45,"Michael","Hey, bud."
"20843",45,"Michael","Whatcha up to?"
"20844",45,"Michael","Grippin' and rippin'?"
"20845",45,"Brent Norwalk","Trying to."
"20846",45,"Brent Norwalk","Just seems like the big dog don't wanna hunt today."
"20847",45,"Brent Norwalk","You know, Simone was very mean to me."
"20848",45,"Brent Norwalk","Maybe even a little racist."
"20849",45,"Michael","Well, listen."
"20850",45,"Michael","Art is subjective."
"20851",45,"Michael","More importantly… no other way to put this, buddy."
"20852",45,"Michael","You made a mistake."
"20853",45,"Michael","Your actions hurt people, and you have to take responsibility for that."
"20854",45,"Michael","You need to come back and apologize."
"20855",45,"Michael","Take the first step toward healing the neighborhood."
"20856",45,"Brent Norwalk","Fine."
"20857",45,"Brent Norwalk","I'll be the bigger man."
"20858",45,"Brent Norwalk","Just like my dad, when he single-handedly took on all those class-action lawsuits."
"20859",45,"Chidi Anagonye","I just wish I could get through to the guy."
"20860",45,"Chidi Anagonye","I wonder if he'd respond to some social contract theory."
"20861",45,"Simone Garnett","Why are you trying to help him?"
"20862",45,"Simone Garnett","He doesn't even know you exist."
"20863",45,"Simone Garnett","He doesn't see other people."
"20864",45,"Chidi Anagonye","I mean, he did call me ""a four-eyed coward who probably dry-humps books""."
"20865",45,"Chidi Anagonye","But why not be a bigger person and rise above it?"
"20866",45,"Simone Garnett","I'll tell you why."
"20867",45,"Simone Garnett","Because doing that sends a message that it's okay to be treated this way, and it's not okay to treat anyone that way."
"20868",45,"Simone Garnett","Not Tahani."
"20869",45,"Simone Garnett","Not me."
"20870",45,"Simone Garnett","Not even you, Igby."
"20871",45,"Michael","Everyone?"
"20872",45,"Michael","Gather round, please."
"20873",45,"Michael","Brent has something that he'd like to say."
"20874",45,"Brent Norwalk","Okay."
"20875",45,"Brent Norwalk","Regarding my critically acclaimed novel, I am very sorry if you were offended."
"20876",45,"Brent Norwalk","Okay?"
"20877",45,"Simone Garnett","Not an apology."
"20878",45,"Brent Norwalk","Yes, it was."
"20879",45,"Brent Norwalk","Okay, fine."
"20880",45,"Brent Norwalk","I'm sorry if what I wrote, which was perfectly okay, somehow made you feel like it wasn't okay."
"20881",45,"Brent Norwalk","But you know what, that's on you."
"20882",45,"Michael","Brent, wrong direction, bud."
"20883",45,"Simone Garnett","No, sorry, man, either apologize for real or stop wasting our time."
"20884",45,"Brent Norwalk","Okay, you know what?"
"20885",45,"Brent Norwalk","I'm actually not sorry at all."
"20886",45,"Brent Norwalk","How about that?"
"20887",45,"Brent Norwalk","Is that what you want to hear?"
"20888",45,"Eleanor Shellstrop","Very obviously not."
"20889",45,"Eleanor Shellstrop","You know what?"
"20890",45,"Eleanor Shellstrop","Why don't we take a break?"
"20891",45,"Eleanor Shellstrop","Let's all get a snack."
"20892",45,"Brent Norwalk","Not until they give me the complos I rightly deserve."
"20893",45,"Tahani Al-Jamil","You want a complo?"
"20894",45,"Tahani Al-Jamil","I'll give you a complo."
"20895",45,"Tahani Al-Jamil","I didn't think it was possible to write a book as awful as yours."
"20896",45,"Tahani Al-Jamil","I literally didn't think human beings were capable of such racist, sexist poppycock."
"20897",45,"Tahani Al-Jamil","Also, Chip Driver is either a private eye, or the quarterback for the Chicago Bears, or ""the world's strongest president""."
"20898",45,"Tahani Al-Jamil","He cannot be all three."
"20899",45,"Janet","Oh, boy."
"20900",45,"Brent Norwalk","This is a disgrace."
"20901",45,"Brent Norwalk","I accomplished something."
"20902",45,"Brent Norwalk","I wrote a novel."
"20903",45,"Brent Norwalk","And now my integrity is being attacked?"
"20904",45,"Brent Norwalk","I have been called racist, sexist."
"20905",45,"Brent Norwalk","I don't have a racist or sexist bone in my body."
"20906",45,"Brent Norwalk","I am Brent Norwalk, and I'm a good person."
"20907",45,"Brent Norwalk","I'm in the Good Place."
"20908",45,"Brent Norwalk","You ever heard of it?"
"20909",45,"Brent Norwalk","And I'm here because I deserve to be here."
"20910",45,"Brent Norwalk","I'm here because I earned it, by being the best."
"20911",45,"Simone Garnett","Ugh, you're ridiculous."
"20912",45,"Brent Norwalk","Yeah and you're a condescending bench."
"20913",45,"Chidi Anagonye","Uh, don't talk to her that way, please."
"20914",45,"Chidi Anagonye","Hey, I have an idea."
"20915",45,"Chidi Anagonye","Let me summon a few philosophical works we can use --"
"20916",45,"Brent Norwalk","Ugh!"
"20917",45,"Brent Norwalk","Enough with the frickin' books, Igby."
"20918",45,"Brent Norwalk","Yeah, that's right."
"20919",45,"Brent Norwalk","You probably don't even know this, but that character is based on you."
"20920",45,"Chidi Anagonye","No, I knew it, man."
"20921",45,"Chidi Anagonye","Oh!"
"20922",45,"Chidi Anagonye","Look out!"
"20923",45,"Brent Norwalk","Ah!"
"20924",45,"Brent Norwalk","I'm being attacked again."
"20925",45,"Chidi Anagonye","Sorry, that was unintentional."
"20926",45,"Brent Norwalk","Fork you."
"20927",45,"Eleanor Shellstrop","So, I'm thinking bagel bites… for the snack?"
"20928",45,"Bad Janet","Ah."
"20929",45,"Bad Janet","Middle-aged American male fragility."
"20930",45,"Bad Janet","You know why they're called baby boomers, right?"
"20931",45,"Bad Janet","Because the tiniest little pinprick to their ego and boom!"
"20932",45,"Bad Janet","They become babies."
"20933",45,"Michael","I mean, that was it."
"20934",45,"Michael","We were forked."
"20935",45,"Michael","Six months of painstaking work, trying to help the four humans overcome their worst instincts and bond as a group."
"20936",45,"Michael","And in a poof, it was gone."
"20937",45,"Bad Janet","I told you, man."
"20938",45,"Bad Janet","Humans suck."
"20939",45,"Michael","Well, this story has one more chapter."
"20940",45,"Eleanor Shellstrop","So, today was bad."
"20941",45,"Eleanor Shellstrop","Today was very bad."
"20942",45,"Eleanor Shellstrop","Everyone for sure lost a bunch of points."
"20943",45,"Eleanor Shellstrop","And I don't have a solution."
"20944",45,"Tahani Al-Jamil","Okay."
"20945",45,"Tahani Al-Jamil","Well, let's reset."
"20946",45,"Tahani Al-Jamil","I'll do something mildly iffy, and let John make a small, good decision to help."
"20947",45,"Tahani Al-Jamil","I could tell him I'm going to get ombre highlights, and let him talk me out of it."
"20948",45,"Eleanor Shellstrop","What's wrong with ombre highlights?"
"20949",45,"Tahani Al-Jamil","Eleanor."
"20950",45,"Tahani Al-Jamil","Please."
"20951",45,"Tahani Al-Jamil","This week has been hard enough."
"20952",45,"Jason Mendoza","I could set my robes on fire and try and get Brent to put it out."
"20953",45,"Eleanor Shellstrop","I know you're only suggesting that because you've repeatedly said you would look ""dope"" in flaming monk robes, but that's actually not a bad idea."
"20954",45,"Eleanor Shellstrop","Force him to help someone without actually thinking about it."
"20955",45,"Tahani Al-Jamil","Then maybe I'll ask Chidi to lead a class on empathy."
"20956",45,"Eleanor Shellstrop","Yes!"
"20957",45,"Eleanor Shellstrop","Okay, let's write these down."
"20958",45,"Eleanor Shellstrop","We got plenty of time left."
"20959",45,"Eleanor Shellstrop","We can get back on track."
"20960",45,"Michael","That was an hour ago."
"20961",45,"Michael","Right before I came here to see you for the last time."
"20962",45,"Michael","For months, you and I have been debating, are people good or bad?"
"20963",45,"Michael","But as I watched those three people pick themselves up and dust themselves off, I realized we've been asking the wrong question."
"20964",45,"Michael","What matters isn't if people are good or bad."
"20965",45,"Michael","What matters is if they're trying to be better today than they were yesterday."
"20966",45,"Michael","You ask me where my hope comes from?"
"20967",45,"Michael","That's your answer."
"20968",45,"Bad Janet","What are you doing?"
"20969",45,"Michael","Sending you home."
"20970",45,"Michael","I'm not marbleizing you, Janet."
"20971",45,"Michael","I'm letting you go."
"20972",45,"Michael","I've tried to win you over to our side."
"20973",45,"Michael","It hasn't worked, so keeping you as a prisoner just seems cruel."
"20974",45,"Michael","Letting you go home is how I've decided to be a little better today than I was yesterday."
"20975",45,"Michael","Here's your phone… and a, uh, parting gift."
"20976",45,"Bad Janet","Oh."
"20977",45,"Bad Janet","Sweet."
"20978",45,"Bad Janet","Is that Brent's book?"
"20979",45,"Michael","No."
"20980",45,"Michael","Uh, I didn't have any cash on me, so I couldn't get you a copy."
"20981",45,"Michael","This is a manifesto, detailing everything that's happened with the humans."
"20982",45,"Michael","Janet and I wrote it a while back."
"20983",45,"Michael","She's been updating it as we go."
"20984",45,"Michael","I hope you'll read it."
"20985",45,"Bad Janet","Great thinking."
"20986",45,"Bad Janet","People that get books as gifts always read them."
"20987",45,"Bad Janet","Bye!"
"20988",46,"Eleanor Shellstrop","As you reach the end of your first year in the afterlife… what do you remember most?"
"20989",46,"Eleanor Shellstrop","The everlasting friendships you made?"
"20990",46,"Eleanor Shellstrop","The adversity you overcame together?"
"20991",46,"Eleanor Shellstrop","The day everything was chocolate?"
"20992",46,"Jason Mendoza","That day was awesome."
"20993",46,"Jason Mendoza","I had a Reese's Peanut Butter Cup."
"20994",46,"Jason Mendoza","It was all chocolate."
"20995",46,"Eleanor Shellstrop","You only have a few hours left in your first year, so why not do as many amazing good deeds for other people as you possibly can by midnight?"
"20996",46,"Eleanor Shellstrop","Just in case."
"20997",46,"Eleanor Shellstrop","I know."
"20998",46,"Eleanor Shellstrop","I know."
